"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,1.73461171535556,0.481094729441156,0.923607683386909,1.0260332762159,1.39058691460004,1.69034296446891,2.03046745170125,2.59425450279103,2.79693930746075
"2",3,9,1.48116993170327,0.410802625879357,0.788660607565645,0.876120934849373,1.18741013166939,1.44336922844102,1.73379858451237,2.21521146819433,2.38828226878466
"3",4,10,1.56629268064934,0.404415031162764,0.87664212340023,0.965497318058777,1.27796992417725,1.53162704812818,1.8168860665404,2.28537617936432,2.45277477562381
"4",5,11,1.5727574664123,0.381449715146867,0.916189182111774,1.00213703662112,1.30150674684914,1.54202890177466,1.81055742293492,2.2482275341831,2.40382079243158
"5",6,12,1.46046182353364,0.344234153028236,0.86556223586062,0.943969865522913,1.21595775648049,1.4335070871959,1.67562093501261,2.06892511475059,2.20843303127095
"6",7,13,1.24831666282879,0.30276126206245,0.727190458006566,0.795408311814088,1.03302167916712,1.22392702864732,1.43706137044369,1.78444544227999,1.90794169713387
"7",8,14,1.34870691719656,0.309414587184952,0.812009667676896,0.883186683385856,1.12917169275321,1.32512061453844,1.54256248849583,1.89470396059585,2.01935216060865
"8",9,15,1.18993289012756,0.280469871922034,0.705229644696136,0.769113421641679,0.990719582070965,1.16797111968197,1.36523696123295,1.68568736380665,1.79935350394517
"9",10,16,1.16053929516926,0.273541735149214,0.687809137455129,0.75011486417656,0.966246932937346,1.13912002202785,1.33151302386345,1.6440476948731,1.75490606617741
"10",11,17,1.01470597723334,0.253676494308334,0.579992139987184,0.636471580218358,0.834091694741445,0.993646359968095,1.17239706125271,1.46479972653421,1.56900299793486
"11",12,18,1.04460318278151,0.261150795695377,0.597080976176755,0.655224521549442,0.858667297332945,1.02292306684939,1.20694046270178,1.50795845378493,1.61523196099158
"12",13,19,1.12602261900587,0.273100599705636,0.655949670803148,0.717484414906649,0.931819474419001,1.10402236812771,1.29627654280627,1.60962838214135,1.72102605908404
"13",14,20,1.10434523300264,0.26784306134219,0.643321794619592,0.703671915627583,0.913880749129328,1.08276851529549,1.27132154944198,1.57864096219748,1.68789409035209
"14",15,21,1.09014491359304,0.264398977998468,0.635049585265354,0.694623688983541,0.902129533882414,1.0688456419907,1.25497415051737,1.5583418698246,1.66619015711067
"15",16,22,1.01857753355206,0.254644383388014,0.582205068938777,0.638900003449684,0.837274126937194,0.997437564444878,1.17687027945816,1.4703885914509,1.5749894448535
"16",17,23,1.23007764544201,0.282199165746852,0.740587096689873,0.80550353982257,1.02985225285919,1.20856594169938,1.40688211026621,1.72804999881211,1.84173441936735
"17",18,24,1.40718255197387,0.293417845296171,0.892033028427679,0.961747947627941,1.1997672091041,1.38684198379544,1.59244712463074,1.92201620847989,2.03786123835197
"18",19,25,1.20149444628504,0.256159476645259,0.752970172742944,0.81339746094315,1.02026350655744,1.18333983733967,1.36295605997013,1.65153293943347,1.75312953180573
"19",20,26,1.15182287936124,0.245569462994597,0.721841266202699,0.779770400458756,0.978084296156112,1.13441880894394,1.30660942985766,1.58325611203607,1.68065255021465
"20",21,27,1.17804384509933,0.245639122094431,0.74677874401619,0.805141627609556,1.00440299963535,1.16101543530643,1.33314084315921,1.60904451338232,1.70602590661714
"21",22,28,1.08890723742049,0.232155803062857,0.682412368360653,0.737177258587444,0.924658719648245,1.0724538238119,1.23523893312737,1.49677443466168,1.5888508192621
"22",23,29,1.08260090680361,0.230811288857763,0.678460224537894,0.732907947707567,0.91930362291136,1.06624278199688,1.22808513266077,1.48810596950736,1.5796491001231
"23",24,30,1.27339483126852,0.249733272813321,0.83182378125685,0.892284734488758,1.0972623748972,1.25710698995469,1.43178776440282,1.71007523140532,1.80748266430588
"24",25,31,1.32247111135451,0.245576720252358,0.885679658662352,0.946067433581185,1.14961065966738,1.30730174785181,1.47880861893907,1.75062804598542,1.84543072672971
"25",26,32,1.17069623358179,0.221240792489814,0.777919145278608,0.832057246683468,1.01486830805043,1.1567892554008,1.3113766939134,1.55678190382948,1.64246935750539
"26",27,33,1.25394515331097,0.225215197985427,0.851994894266235,0.907876992504086,1.09560256753094,1.24048795095587,1.39762894948524,1.6459246704459,1.73234000946194
"27",28,34,1.29563333885491,0.222199284477082,0.897263751392421,0.953057085611121,1.13965812006891,1.2829534286006,1.43779551933669,1.68146845859423,1.76603471558838
"28",29,35,1.16616631655496,0.203003498840378,0.80273523356684,0.853516737215473,1.02359362734483,1.15440824621602,1.29593046092276,1.51892999187467,1.59639164799534
"29",30,36,1.16424695530313,0.199666705590961,0.806274861362977,0.856410356909689,1.02408872679163,1.15285287762361,1.29199288528318,1.51095566519364,1.5869463056582
"30",31,37,1.02930011252401,0.184867757586068,0.699359488110433,0.745230274286704,0.899324697785673,1.01825377619758,1.14724286877579,1.35105625953632,1.42199023773955
"31",32,38,0.840504403634721,0.168100880726944,0.543930133524227,0.58439013258098,0.721860210886354,0.829324631558958,0.946972860193417,1.13476174342799,1.20057977127101
"32",33,39,1.09098699953072,0.199186063195951,0.736084347216978,0.785291686826262,0.950864567479045,1.07888915881821,1.21793172129975,1.43795622223089,1.51461133970221
"33",34,40,1.17827833669506,0.205111930915255,0.811072590921538,0.86238152070674,1.03422486103224,1.1663981448519,1.30939023558786,1.53470588112119,1.61297206840152
"34",35,41,1.28742094002496,0.208847254484351,0.911055680566516,0.96420742095263,1.14108839022627,1.27614555463906,1.42146957801035,1.64910102365417,1.72784175338332
"35",36,42,1.15434537016403,0.189773209855594,0.812765670047637,0.860911261923942,1.02131940338703,1.1439626829179,1.2760601635031,1.48320068700063,1.55490865741748
"36",37,43,1.11484792097318,0.183279869207474,0.784955820771584,0.831454047727435,0.986373613084101,1.10482049106387,1.23239808214068,1.43245101944982,1.50170540709039
"37",38,44,1.03504668600501,0.174954822103957,0.720947940987579,0.765036689726724,0.912295028000927,1.02520596313165,1.14707799807572,1.33862921237636,1.4050490269989
"38",39,45,1.25010687847293,0.192895679159026,0.900967080164225,0.950620878584191,1.11516742117473,1.24019951580665,1.37425216142573,1.58339192406495,1.65553230139426
"39",40,46,1.3066908042705,0.190600443055294,0.960107253806928,1.00976294244851,1.17358821371376,1.29743526908349,1.42970878233178,1.63519358339211,1.70585853630119
"40",41,47,1.12125036288965,0.169034852261582,0.814702230160706,0.858434813909139,1.00308849618692,1.11276757723027,1.2301699073233,1.41300483987128,1.47599149690277
"41",42,48,1.04777709099301,0.161675515153757,0.755145566024002,0.796762897598705,0.934677583692645,1.03947323488867,1.15182946097251,1.32711995483554,1.3875844127174
"42",43,49,1.32892516035431,0.18254190947187,0.99545613776418,1.04358564330979,1.20167673075963,1.32057655005115,1.44707661805482,1.64274529873967,1.70982724975894
"43",44,50,1.25699948025358,0.169493775340666,0.94694403396674,0.9917911903099,1.13890977200333,1.24938956429458,1.36679699105943,1.54816830218736,1.61029144320822
"44",45,51,1.32112913861367,0.167783568387588,1.01290213509644,1.05778369010423,1.20442662979617,1.31403312267439,1.43009904621929,1.60868173883994,1.66967394355732
"45",46,52,1.2321761481992,0.155239602836216,0.946837984224528,0.988422278310739,1.12422219072058,1.22566286561169,1.33303247166762,1.49814921996225,1.55452128859524
"46",47,53,1.10893540703967,0.143162945449479,0.846234540992421,0.884418838611697,1.00931293902472,1.10278077654926,1.20185119714014,1.35444776947964,1.40660511530912
"47",48,54,1.23906165324643,0.150258296264337,0.962179856636192,1.00269276734229,1.134678545046,1.23299314316676,1.33683161971604,1.49613233327345,1.55042384581706
"48",49,55,1.47527435726439,0.15908292517974,1.18002905952754,1.22371522869616,1.36508778438846,1.46956019647684,1.57923348360034,1.74632616058305,1.80298796588254
"49",50,56,1.49580162303011,0.149580162303011,1.21704390169338,1.25855667423734,1.39237941334678,1.49081858308634,1.59379297137482,1.75004503594441,1.80287395671281
"50",51,57,1.49579819222271,0.139483900640485,1.23493481493511,1.27399658153238,1.39950502763028,1.49146478653655,1.58736836557843,1.73238209318358,1.78128524127843
